hh_key,PLOT_CO,sow_date,harvest_date,crop_name,area_acres,yield_kg,village,district,state,days_to_harvest,yield_t_ha
MHA0032,DE,2012-10-19,2013-03-01,Sorghum,1.5,425.0,Kalman,Solapur,Maharashtra,133,0.7001070751997365
MHA0032,EB,2012-07-13,2012-12-21,Drumstick,1.25,2228.0,Kalman,Solapur,Maharashtra,161,4.404250061774154
MHA0032,EC,2012-10-17,2013-02-21,Sorghum,2.75,675.0,Kalman,Solapur,Maharashtra,127,0.6065098726329268
MHA0032,FA,2012-07-15,2012-12-01,Pigeonpea,1.0,245.0,Kalman,Solapur,Maharashtra,139,0.605386706202125
MHA0032,FB,2012-07-24,2012-10-25,Maize,1.0,65.0,Kalman,Solapur,Maharashtra,93,0.16061279960464542
MHA0033,A,2012-07-13,2012-10-15,Blackgram,1.0,325.0,Kalman,Solapur,Maharashtra,94,0.8030639980232271
MHA0033,BA,2012-07-13,2012-10-14,Blackgram,0.5,175.0,Kalman,Solapur,Maharashtra,93,0.8648381517173214
MHA0033,BB,2012-07-15,2013-01-01,Groundnut,0.5,120.0,Kalman,Solapur,Maharashtra,170,0.5930318754633062
MHA0034,AA,2012-06-21,2012-12-27,Drumstick,0.75,3295.0,Kalman,Solapur,Maharashtra,189,10.855777942508855
MHA0035,A,2012-10-17,2013-02-19,Sorghum,1.0,150.0,Kalman,Solapur,Maharashtra,125,0.37064492216456635
MHA0036,BB,2012-06-27,2012-12-31,Drumstick,0.25,1240.0,Kalman,Solapur,Maharashtra,187,12.255992092908327
MHA0037,AA,2012-07-24,2012-12-10,Pigeonpea,1.0,215.0,Kalman,Solapur,Maharashtra,139,0.5312577217692117
MHA0037,AB,2012-10-20,2013-02-24,Sorghum,2.0,265.0,Kalman,Solapur,Maharashtra,127,0.3274030145787003
MHA0037,B,2012-10-21,2013-02-26,Sorghum,2.5,330.0,Kalman,Solapur,Maharashtra,128,0.3261675315048184
MHA0040,A,2012-10-12,2013-02-21,Sorghum,5.0,870.0,Kalman,Solapur,Maharashtra,132,0.429948109710897
MHA0040,DC,2012-10-28,2013-03-07,Sorghum,8.0,2425.0,Kalman,Solapur,Maharashtra,130,0.7490116135408944
MHA0042,A,2012-10-14,2013-03-01,Sorghum,4.5,1275.0,Kalman,Solapur,Maharashtra,138,0.7001070751997364
MHA0043,A,2012-07-13,2012-12-20,Pigeonpea,1.0,170.0,Kalman,Solapur,Maharashtra,160,0.42006424511984186
MHA0043,BA,2012-10-20,2013-03-01,Sorghum,0.75,355.0,Kalman,Solapur,Maharashtra,132,1.1695906432748537
MHA0043,CA,2012-08-17,2013-01-07,Onion,1.0,4970.0,Kalman,Solapur,Maharashtra,143,12.280701754385964
MHA0044,A,2012-07-14,2013-02-21,Blackgram,1.0,542.0,Kalman,Solapur,Maharashtra,222,1.3392636520879664
MHA0044,BA,2012-07-14,2013-02-23,Blackgram,0.625,325.0,Kalman,Solapur,Maharashtra,224,1.2849023968371636
MHA0046,AA,2012-05-19,2012-10-21,Bitter Gourd,1.0,5507.0,Kalman,Solapur,Maharashtra,155,13.607610575735112
MHA0046,AB,2012-08-19,2013-01-03,Onion,0.8,4300.0,Kalman,Solapur,Maharashtra,137,13.281443044230292
MHA0046,C,2012-10-13,2013-02-18,Sorghum,2.75,225.0,Kalman,Solapur,Maharashtra,128,0.20216995754430894
MHA0047,AB,2012-07-24,2012-10-16,Sunflower,1.5,106.0,Kalman,Solapur,Maharashtra,84,0.17461494110864015
MHA0047,B,2012-10-15,2013-02-21,Sorghum,3.25,265.0,Kalman,Solapur,Maharashtra,129,0.2014787782022771
MHA0048,A,2012-10-21,2013-03-01,Sorghum,6.5,1270.0,Kalman,Solapur,Maharashtra,131,0.48278877040923
MHA0048,B,2012-07-13,2012-10-17,Blackgram,6.0,625.0,Kalman,Solapur,Maharashtra,96,0.2573923070587266
MHA0049,AA,2012-07-13,2013-02-26,Blackgram,1.0,385.0,Kalman,Solapur,Maharashtra,228,0.9513219668890537
MHA0049,AB,2012-07-15,2012-10-28,Maize Fodder,0.75,3750.0,Kalman,Solapur,Maharashtra,105,12.354830738818878
MHA0049,BA,2012-07-13,2012-10-09,Cluster Bean,0.5,675.0,Kalman,Solapur,Maharashtra,88,3.3358042994810972
MHA0049,BB,2012-07-14,2012-11-18,Groundnut,0.5,313.0,Kalman,Solapur,Maharashtra,127,1.5468248085001235
MHA0049,BC,2012-10-14,2013-03-02,Sorghum,1.0,460.0,Kalman,Solapur,Maharashtra,139,1.1366444279713368
MHA0049,C,2012-07-12,2012-11-24,Pigeonpea,3.7,241.0,Kalman,Solapur,Maharashtra,135,0.1609467139489378
MHA0050,A,2012-07-13,2012-12-22,Pigeonpea,2.0,235.0,Kalman,Solapur,Maharashtra,162,0.2903385223622436
MHA0050,B,2012-10-13,2013-03-04,Sorghum,3.5,1150.0,Kalman,Solapur,Maharashtra,142,0.8118888771223833
MHA0050,CA,2012-07-15,2012-11-21,Pigeonpea,1.25,130.0,Kalman,Solapur,Maharashtra,129,0.2569804793674327
MHA0050,CBA,2012-10-19,2013-02-27,Sorghum,6.0,660.0,Kalman,Solapur,Maharashtra,131,0.2718062762540153
MHA0050,CBB,2012-10-22,2013-01-27,Chickpea,0.25,55.0,Kalman,Solapur,Maharashtra,97,0.5436125525080306
MHA0051,AB,2012-07-13,2012-12-21,Pigeonpea,1.0,520.0,Kalman,Solapur,Maharashtra,161,1.2849023968371633
MHA0051,AD,2012-10-17,2013-03-03,Sorghum,1.0,490.0,Kalman,Solapur,Maharashtra,137,1.21077341240425
MHA0051,BC,2012-07-24,2012-11-04,Maize,1.5,3510.0,Kalman,Solapur,Maharashtra,103,5.782060785767235
MHA0051,BDA,2012-10-17,2013-01-28,Chickpea,0.375,105.0,Kalman,Solapur,Maharashtra,103,0.6918705213738572
MHA0053,AA,2012-06-13,2012-10-25,Pumpkin,0.5,1454.0,Kalman,Solapur,Maharashtra,134,7.185569557697059
MHA0053,AB,2012-06-14,2012-10-13,Cluster Bean,0.25,668.0,Kalman,Solapur,Maharashtra,121,6.602421546824809
MHA0053,AC,2012-06-15,2012-09-23,Maize,0.5,625.0,Kalman,Solapur,Maharashtra,100,3.0887076847047195
MHA0053,AD,2012-10-21,2013-03-04,Sorghum,2.75,610.0,Kalman,Solapur,Maharashtra,134,0.5481052182312375
MHA0054,AA,2012-08-13,2012-12-25,Onion,1.0,3100.0,Kalman,Solapur,Maharashtra,134,7.659995058067705
MHA0054,AB,2012-10-17,2013-02-23,Sorghum,2.5,275.0,Kalman,Solapur,Maharashtra,129,0.2718062762540154
MHA0054,BA,2012-07-15,2012-10-20,Blackgram,2.0,215.0,Kalman,Solapur,Maharashtra,97,0.26562886088460586
MHA0054,BCA,2012-10-19,2013-01-25,Chickpea,0.5,25.0,Kalman,Solapur,Maharashtra,98,0.12354830738818878
MHA0055,A,2012-10-19,2013-02-21,Sorghum,2.0,135.0,Kalman,Solapur,Maharashtra,125,0.16679021497405486
MHA0055,B,2012-10-16,2013-02-26,Sorghum,4.5,330.0,Kalman,Solapur,Maharashtra,133,0.18120418416934356
MHA0055,CA,2012-08-12,2012-12-29,Onion,0.5,2550.0,Kalman,Solapur,Maharashtra,139,12.601927353595254
MHA0056,C,2012-10-21,2013-02-23,Sorghum,2.0,125.0,Kalman,Solapur,Maharashtra,125,0.15443538423523598
MHA0057,AA,2012-10-12,2013-02-22,Sorghum,1.75,170.0,Kalman,Solapur,Maharashtra,133,0.2400367114970525
MHA0057,AB,2012-10-13,2013-01-19,Chickpea,0.25,21.0,Kalman,Solapur,Maharashtra,98,0.20756115641215717
MHA0058,CA,2012-08-24,2013-01-07,Onion,1.0,2647.0,Kalman,Solapur,Maharashtra,136,6.540647393130714
MHA0058,DC,2012-08-17,2013-01-03,Onion,1.0,3907.0,Kalman,Solapur,Maharashtra,139,9.654064739313071
MHA0063,AA,2012-07-12,2012-11-09,Lady'S Finger,0.25,663.0,Kalman,Solapur,Maharashtra,120,6.553002223869533
MHA0063,AB,2012-08-12,2012-12-21,Onion,1.0,4570.0,Kalman,Solapur,Maharashtra,131,11.292315295280455
MHA0202,A,2012-07-16,2012-10-25,Pigeonpea,2.5,179.0,Kalman,Solapur,Maharashtra,101,0.17692117617988634
MHA0203,A,2012-10-17,2013-02-27,Sorghum,3.0,525.0,Kalman,Solapur,Maharashtra,133,0.4324190758586608
MHA0203,B,2012-10-14,2013-02-25,Sorghum,1.12,205.0,Kalman,Solapur,Maharashtra,134,0.4522750538317624
MHA0204,AA,2012-10-13,2013-02-22,Sorghum,3.0,290.0,Kalman,Solapur,Maharashtra,132,0.2388600609504983
MHA0204,AB,2012-10-14,2013-01-25,Chickpea,0.5,75.0,Kalman,Solapur,Maharashtra,103,0.37064492216456635
MHA0204,B,2012-10-18,2013-03-04,Sorghum,3.0,315.0,Kalman,Solapur,Maharashtra,137,0.25945144551519644
MHA0206,AA,2012-07-12,2012-10-10,Blackgram,1.5,455.0,Kalman,Solapur,Maharashtra,90,0.749526398155012
MHA0206,AB,2012-07-14,2012-11-24,Pigeonpea,1.5,330.0,Kalman,Solapur,Maharashtra,133,0.5436125525080306
MHA0206,AC,2012-10-19,2013-03-04,Sorghum,2.0,1100.0,Kalman,Solapur,Maharashtra,136,1.3590313812700767
MHA0206,BA,2012-07-16,2012-11-20,Pigeonpea,3.0,225.0,Kalman,Solapur,Maharashtra,127,0.18532246108228317
MHA0207,AA,2012-07-11,2012-11-28,Groundnut,1.0,155.0,Kalman,Solapur,Maharashtra,140,0.3829997529033852
MHA0207,AB,2012-07-13,2012-10-16,Maize,2.0,520.0,Kalman,Solapur,Maharashtra,95,0.6424511984185817
MHA0207,AC,2012-08-13,2012-12-23,Onion,2.0,10600.0,Kalman,Solapur,Maharashtra,132,13.09612058314801
MHA0207,AD,2012-10-18,2013-02-25,Sorghum,1.0,330.0,Kalman,Solapur,Maharashtra,130,0.815418828762046
MHA0207,BA,2012-10-15,2013-02-28,Sorghum,3.0,580.0,Kalman,Solapur,Maharashtra,136,0.4777201219009966
MHA0207,BB,2012-10-16,2013-01-15,Chickpea,0.25,56.0,Kalman,Solapur,Maharashtra,91,0.5534964170990857
MHA0208,AA,2012-07-11,2012-10-14,Soybean,1.0,557.0,Kalman,Solapur,Maharashtra,95,1.376328144304423
MHA0208,AB,2012-10-15,2013-03-01,Sorghum,2.5,560.0,Kalman,Solapur,Maharashtra,137,0.5534964170990858
MHA0208,C,2012-10-13,2013-02-22,Sorghum,3.0,460.0,Kalman,Solapur,Maharashtra,132,0.37888147599044564
MHA0209,C,2012-08-24,2012-12-30,Onion,0.5,1414.0,Kalman,Solapur,Maharashtra,128,6.987892265875957
MHA0210,AA,2012-07-12,2012-11-22,Groundnut,0.25,160.0,Kalman,Solapur,Maharashtra,133,1.5814183345688164
MHA0210,AB,2012-08-20,2013-01-04,Onion,0.5,2444.0,Kalman,Solapur,Maharashtra,137,12.078082530269334
MHA0210,AC,2012-10-19,2013-02-25,Sorghum,2.25,560.0,Kalman,Solapur,Maharashtra,129,0.6149960189989842
MHA0210,B,2012-07-15,2012-10-23,Maize,1.0,619.0,Kalman,Solapur,Maharashtra,100,1.5295280454657771
MHA0212,A,2012-10-14,2013-02-23,Sorghum,0.5,85.0,Kalman,Solapur,Maharashtra,132,0.42006424511984186
MHA0212,BA,2012-07-18,2012-12-05,Pigeonpea,0.25,27.0,Kalman,Solapur,Maharashtra,140,0.26686434395848774
MHA0212,BB,2012-10-13,2013-02-25,Sorghum,0.5,55.0,Kalman,Solapur,Maharashtra,135,0.2718062762540153
MHA0260,A,2012-10-17,2013-02-20,Sorghum,1.0,165.0,Kalman,Solapur,Maharashtra,126,0.407709414381023
MHA0260,B,2012-10-18,2013-02-24,Sorghum,1.75,235.0,Kalman,Solapur,Maharashtra,129,0.33181545412827845
MHA0261,CA,2012-08-23,2012-12-28,Onion,0.625,500.0,Kalman,Solapur,Maharashtra,127,1.9767729182110207
MHA0261,DA,2012-10-17,2013-02-20,Sorghum,1.0,56.0,Kalman,Solapur,Maharashtra,126,0.13837410427477143
MHA0263,A,2012-10-14,2013-02-26,Sorghum,1.5,240.0,Kalman,Solapur,Maharashtra,135,0.3953545836422041
MHA0263,CA,2012-07-11,2012-10-14,Blackgram,1.5,117.0,Kalman,Solapur,Maharashtra,95,0.19273535952557452
MHA0265,AA,2012-07-23,2012-12-18,Pigeonpea,1.0,140.0,Kalman,Solapur,Maharashtra,148,0.3459352606869286
MHA0265,AB,2012-10-22,2013-02-25,Sorghum,2.0,215.0,Kalman,Solapur,Maharashtra,126,0.26562886088460586
MHA0265,B,2012-10-20,2013-02-21,Sorghum,2.0,105.0,Kalman,Solapur,Maharashtra,124,0.12972572275759822
MHA0266,A,2012-10-20,2013-02-24,Sorghum,3.5,665.0,Kalman,Solapur,Maharashtra,127,0.4694835680751174
MHA0268,A,2012-07-12,2012-12-22,Pigeonpea,2.0,430.0,Kalman,Solapur,Maharashtra,163,0.5312577217692117
MHA0268,B,2012-10-18,2013-03-02,Sorghum,3.0,1100.0,Kalman,Solapur,Maharashtra,135,0.9060209208467178
MHA0268,C,2012-10-21,2013-02-26,Sorghum,1.65,650.0,Kalman,Solapur,Maharashtra,128,0.9734109066948208
MHA0268,D,2012-07-16,2012-10-28,Cluster Bean,0.37,796.0,Kalman,Solapur,Maharashtra,104,5.3159163611350415
MHA0268,E,2012-10-19,2013-01-24,Chickpea,0.5,232.0,Kalman,Solapur,Maharashtra,97,1.1465282925623919
MHA0269,AB,2012-10-17,2013-02-24,Sorghum,3.75,660.0,Kalman,Solapur,Maharashtra,130,0.4348900420064245
MHA0269,BA,2012-08-15,2013-01-02,Onion,1.0,4925.0,Kalman,Solapur,Maharashtra,140,12.169508277736595
MHA0270,AA,2012-06-13,2012-09-23,Cluster Bean,0.5,846.0,Kalman,Solapur,Maharashtra,102,4.180874722016308
MHA0270,AB,2012-06-21,2013-01-25,Brinjal,0.5,810.0,Kalman,Solapur,Maharashtra,218,4.002965159377316
MHA0270,ADA,2012-10-20,2013-02-27,Sorghum,3.5,975.0,Kalman,Solapur,Maharashtra,130,0.6883405697341947
MHA0270,ADB,2012-10-21,2013-01-17,Chickpea,0.75,42.0,Kalman,Solapur,Maharashtra,88,0.13837410427477145
MHA0274,B,2012-10-21,2013-02-24,Sorghum,3.25,240.0,Kalman,Solapur,Maharashtra,126,0.18247134629640188
MHA0276,B,2012-10-16,2013-02-18,Sorghum,5.0,675.0,Kalman,Solapur,Maharashtra,125,0.33358042994810977
MHA0276,CB,2012-08-18,2012-12-25,Onion,0.375,1560.0,Kalman,Solapur,Maharashtra,129,10.279219174697307
MHA0277,A,2012-10-19,2013-02-21,Sorghum,5.0,335.0,Kalman,Solapur,Maharashtra,125,0.165554731900173
MHA0281,A,2012-06-13,2012-10-21,Gourd,1.0,2242.0,Kalman,Solapur,Maharashtra,130,5.539906103286385
MHA0281,B,2012-10-14,2013-03-02,Sorghum,1.5,770.0,Kalman,Solapur,Maharashtra,139,1.268429289185405
MHA0281,CA,2012-07-13,2012-11-24,Pigeonpea,2.0,355.0,Kalman,Solapur,Maharashtra,134,0.43859649122807015
MHA0281,CBA,2012-10-18,2013-02-24,Sorghum,3.0,790.0,Kalman,Solapur,Maharashtra,129,0.650687752244461
MHA0282,AB,2012-10-19,2013-02-28,Sorghum,2.0,270.0,Kalman,Solapur,Maharashtra,132,0.3335804299481097
MHA0282,C,2012-10-25,2013-03-03,Sorghum,7.5,1125.0,Kalman,Solapur,Maharashtra,129,0.37064492216456635
MHA0283,AA,2012-07-14,2012-12-11,Pigeonpea,0.5,133.0,Kalman,Solapur,Maharashtra,150,0.6572769953051644
MHA0283,AB,2012-07-15,2012-10-16,Lady'S Finger,0.5,1267.0,Kalman,Solapur,Maharashtra,93,6.261428218433407
MHA0284,A,2012-07-14,2012-12-01,Pigeonpea,1.7,225.0,Kalman,Solapur,Maharashtra,140,0.3270396372040291
MHA0285,AC,2012-07-15,2012-11-10,Lady'S Finger,0.75,2166.0,Kalman,Solapur,Maharashtra,118,7.136150234741784
MHA0285,AD,2012-08-23,2013-01-07,Onion,0.75,2756.0,Kalman,Solapur,Maharashtra,137,9.079976937649286
MHA0285,BA,2012-10-23,2013-02-22,Sorghum,3.5,710.0,Kalman,Solapur,Maharashtra,122,0.5012531328320802
MHA0285,BB,2012-10-25,2013-02-01,Chickpea,0.5,56.0,Kalman,Solapur,Maharashtra,99,0.27674820854954285
MHA0286,AA,2012-05-20,2012-11-30,Chillies,1.0,3655.0,Kalman,Solapur,Maharashtra,194,9.031381270076599
MHA0286,AB,2012-07-15,2012-10-25,Maize,0.5,115.0,Kalman,Solapur,Maharashtra,102,0.5683222139856684
MHA0286,B,2012-10-15,2013-03-02,Sorghum,3.0,670.0,Kalman,Solapur,Maharashtra,138,0.5518491063339099
MHA0287,AA,2012-06-11,2012-10-29,Gourd,0.75,3077.0,Kalman,Solapur,Maharashtra,140,10.137550448892183
MHA0287,AC,2012-07-11,2012-10-10,Maize,0.25,325.0,Kalman,Solapur,Maharashtra,91,3.2122559920929086
MHA0287,BB,2012-10-18,2013-03-01,Sorghum,1.25,440.0,Kalman,Solapur,Maharashtra,134,0.8697800840128491
MHA0287,CA,2012-07-13,2012-12-06,Pigeonpea,2.0,265.0,Kalman,Solapur,Maharashtra,146,0.3274030145787003
MHA0287,CB,2012-07-14,2012-12-21,Groundnut,0.75,195.0,Kalman,Solapur,Maharashtra,160,0.6424511984185817
MHA0287,CC,2012-08-15,2013-01-03,Onion,1.75,8750.0,Kalman,Solapur,Maharashtra,141,12.354830738818878
MHA0287,CD,2012-10-17,2013-02-25,Sorghum,3.0,125.0,Kalman,Solapur,Maharashtra,131,0.10295692282349066
MHA0288,A,2012-07-12,2012-12-10,Pigeonpea,2.75,125.0,Kalman,Solapur,Maharashtra,151,0.11231664308017163
MHA0288,C,2012-08-25,2012-12-25,Onion,0.5,1005.0,Kalman,Solapur,Maharashtra,122,4.966641957005188
MHB0001,AB,2012-12-02,2013-03-24,Soybean,2.625,5000.0,Kanzara,Akola,Maharashtra,112,4.706602186216716
MHB0001,AC,2012-12-02,2013-03-24,Greengram,0.375,605.0,Kanzara,Akola,Maharashtra,112,3.986492051725558
MHB0001,B,2012-12-12,2013-03-28,Wheat,1.25,1000.0,Kanzara,Akola,Maharashtra,106,1.9767729182110207
MHB0001,C,2012-12-31,2013-04-05,Wheat,1.0,750.0,Kanzara,Akola,Maharashtra,95,1.8532246108228316
MHB0002,AA,2012-07-05,2012-12-23,Soybean,1.25,1100.0,Kanzara,Akola,Maharashtra,171,2.174450210032123
MHB0002,AB,2012-07-05,2012-09-18,Greengram,0.25,42.0,Kanzara,Akola,Maharashtra,75,0.41512231282431433
MHB0031,AA,2012-06-20,2012-10-31,Cotton,1.5,921.0,Kanzara,Akola,Maharashtra,133,1.5171732147269583
MHB0031,AB,2012-06-20,2012-12-28,Soybean,2.5,2100.0,Kanzara,Akola,Maharashtra,191,2.0756115641215716
MHB0031,ABA,2012-12-10,2013-03-24,Wheat,2.25,2500.0,Kanzara,Akola,Maharashtra,104,2.7455179419597506
MHB0031,AC,2012-06-21,2012-10-17,Sorghum,1.0,550.0,Kanzara,Akola,Maharashtra,118,1.3590313812700767
MHB0031,B,2012-12-10,2013-03-24,Soybean,1.25,2100.0,Kanzara,Akola,Maharashtra,104,4.151223128243143
MHB0031,C,2012-07-02,2012-10-09,Soybean,3.0,2450.0,Kanzara,Akola,Maharashtra,99,2.017955687340417
MHB0032,AB,2012-06-22,2012-09-28,Soybean,1.0,1825.0,Kanzara,Akola,Maharashtra,98,4.50951321966889
MHB0032,BA,2012-04-20,2012-07-30,Cowpea,0.5,827.0,Kanzara,Akola,Maharashtra,101,4.086978008401284
MHB0032,BB,2012-07-02,2012-08-30,Cowpea,0.5,1780.0,Kanzara,Akola,Maharashtra,59,8.796639486039041
MHB0032,C,2012-12-02,2013-04-05,Wheat,1.0,1000.0,Kanzara,Akola,Maharashtra,124,2.4709661477637757
MHB0033,A,2012-07-05,2012-10-15,Soybean,3.0,2900.0,Kanzara,Akola,Maharashtra,102,2.388600609504983
MHB0035,B,2012-07-05,2013-01-18,Soybean,3.5,2300.0,Kanzara,Akola,Maharashtra,197,1.6237777542447667
MHB0040,AA,2012-05-28,2012-10-27,Cotton,12.0,10900.0,Kanzara,Akola,Maharashtra,152,2.244460917552096
MHB0040,AAA,2012-12-15,2013-04-02,Wheat,2.0,2500.0,Kanzara,Akola,Maharashtra,108,3.0887076847047195
MHB0040,AAC,2013-02-07,2013-05-21,Groundnut,2.0,1650.0,Kanzara,Akola,Maharashtra,103,2.0385470719051146
MHB0040,AB,2012-06-20,2012-09-28,Soybean,3.0,2700.0,Kanzara,Akola,Maharashtra,100,2.2238695329873983
MHB0040,ABA,2012-11-10,2013-03-05,Wheat,2.0,2700.0,Kanzara,Akola,Maharashtra,115,3.3358042994810972
MHB0040,ABB,2012-11-02,2013-02-19,Chickpea,1.0,900.0,Kanzara,Akola,Maharashtra,109,2.2238695329873983
MHB0040,BA,2012-06-05,2012-10-15,Cotton,1.5,1520.0,Kanzara,Akola,Maharashtra,132,2.503912363067293
MHB0040,BB,2012-11-02,2013-02-20,Chickpea,1.5,800.0,Kanzara,Akola,Maharashtra,110,1.3178486121406805
MHB0040,F,2012-06-21,2012-10-01,Soybean,4.0,2100.0,Kanzara,Akola,Maharashtra,102,1.2972572275759822
MHB0040,FA,2012-11-02,2013-02-16,Chickpea,3.0,2800.0,Kanzara,Akola,Maharashtra,106,2.3062350712461903
MHB0040,FB,2012-11-10,2013-03-05,Wheat,1.0,1350.0,Kanzara,Akola,Maharashtra,115,3.3358042994810972
MHB0040,JA,2012-06-02,2012-10-24,Cotton,7.0,7088.0,Kanzara,Akola,Maharashtra,144,2.502029722192806
MHB0040,JB,2012-06-22,2012-10-20,Soybean,6.0,4100.0,Kanzara,Akola,Maharashtra,120,1.6884935343052465
MHB0041,A,2012-06-20,2012-11-25,Cotton,3.0,1365.0,Kanzara,Akola,Maharashtra,158,1.124289597232518
MHB0041,AA,2012-12-08,2013-03-18,Wheat,2.5,2850.0,Kanzara,Akola,Maharashtra,100,2.8169014084507045
MHB0041,BA,2012-06-21,2013-01-06,Soybean,6.0,3675.0,Kanzara,Akola,Maharashtra,199,1.5134667655053125
MHB0041,BB,2012-07-02,2012-11-16,Sorghum,1.0,600.0,Kanzara,Akola,Maharashtra,137,1.4825796886582654
MHB0041,C,2012-12-24,2013-03-30,Wheat,7.0,7000.0,Kanzara,Akola,Maharashtra,96,2.4709661477637757
MHB0042,A,2012-12-03,2013-03-20,Soybean,3.0,3900.0,Kanzara,Akola,Maharashtra,107,3.2122559920929086
MHB0042,B,2012-07-09,2012-10-09,Soybean,3.5,2400.0,Kanzara,Akola,Maharashtra,92,1.6943767870380175
MHB0045,AA,2012-06-20,2012-12-22,Soybean,2.0,1250.0,Kanzara,Akola,Maharashtra,185,1.5443538423523597
MHB0045,AAA,2012-12-09,2013-03-22,Wheat,1.0,900.0,Kanzara,Akola,Maharashtra,103,2.2238695329873983
MHB0045,AB,2012-12-09,2013-03-22,Soybean,1.625,2650.0,Kanzara,Akola,Maharashtra,103,4.029575564045542
MHB0045,B,2012-12-09,2013-03-22,Soybean,2.0,3250.0,Kanzara,Akola,Maharashtra,103,4.015319990116136
MHB0047,B,2012-07-03,2012-12-24,Soybean,2.8,2000.0,Kanzara,Akola,Maharashtra,174,1.7649758198312684
MHB0047,EA,2012-06-22,2012-09-29,Soybean,3.0,2750.0,Kanzara,Akola,Maharashtra,99,2.2650523021167945
MHB0047,EB,2012-06-22,2012-11-09,Sorghum,0.5,200.0,Kanzara,Akola,Maharashtra,140,0.9883864591055103
MHB0047,F,2012-12-08,2013-03-25,Wheat,1.5,1200.0,Kanzara,Akola,Maharashtra,107,1.9767729182110205
MHB0049,AB,2012-12-15,2013-03-26,Wheat,1.0,1575.0,Kanzara,Akola,Maharashtra,101,3.8917716827279465
MHB0049,B,2012-07-04,2012-10-06,Soybean,2.5,4625.0,Kanzara,Akola,Maharashtra,94,4.571287373362985
MHB0049,CA,2012-07-04,2012-10-09,Soybean,2.5,4675.0,Kanzara,Akola,Maharashtra,97,4.620706696318261
MHB0049,D,2012-07-05,2012-10-12,Soybean,2.0,3550.0,Kanzara,Akola,Maharashtra,99,4.385964912280701
MHB0050,AA,2012-06-25,2012-12-27,Soybean,3.5,3025.0,Kanzara,Akola,Maharashtra,185,2.1356207419958344
MHB0050,AAA,2012-11-16,2013-02-22,Chickpea,1.0,400.0,Kanzara,Akola,Maharashtra,98,0.9883864591055103
MHB0050,AAB,2012-12-08,2013-04-05,Wheat,2.0,1575.0,Kanzara,Akola,Maharashtra,118,1.9458858413639732
MHB0051,A,2012-06-19,2012-09-26,Soybean,7.0,7500.0,Kanzara,Akola,Maharashtra,99,2.6474637297469026
MHB0051,AA,2012-10-28,2013-02-24,Chickpea,6.0,2500.0,Kanzara,Akola,Maharashtra,119,1.0295692282349065
MHB0051,C,2012-06-20,2012-10-06,Soybean,4.0,2500.0,Kanzara,Akola,Maharashtra,108,1.5443538423523597
MHB0051,D,2012-06-21,2012-10-07,Soybean,3.0,3000.0,Kanzara,Akola,Maharashtra,108,2.4709661477637757
MHB0051,E,2012-11-28,2013-03-20,Wheat,1.5,1650.0,Kanzara,Akola,Maharashtra,112,2.718062762540153
MHB0053,AA,2012-06-03,2012-10-28,Cotton,4.0,2880.0,Kanzara,Akola,Maharashtra,147,1.7790956263899185
MHB0053,AAA,2013-01-19,2013-05-17,Groundnut,3.5,3700.0,Kanzara,Akola,Maharashtra,118,2.6121642133502774
MHB0053,AC,2012-06-21,2012-09-30,Soybean,1.0,1050.0,Kanzara,Akola,Maharashtra,101,2.5945144551519643
MHB0053,BA,2012-10-28,2013-02-12,Chickpea,2.0,1000.0,Kanzara,Akola,Maharashtra,107,1.2354830738818878
MHB0053,BB,2012-06-21,2012-11-17,Sorghum,1.0,2600.0,Kanzara,Akola,Maharashtra,149,6.424511984185817
MHB0053,C,2012-05-28,2012-09-30,Cotton,3.0,3891.0,Kanzara,Akola,Maharashtra,125,3.2048430936496173
MHB0053,CA,2012-12-20,2013-04-02,Wheat,2.5,3500.0,Kanzara,Akola,Maharashtra,103,3.4593526068692864
MHB0053,F,2012-06-22,2012-12-22,Soybean,2.4,1700.0,Kanzara,Akola,Maharashtra,183,1.750267687999341
MHB0053,G,2012-06-11,2012-10-25,Cotton,4.0,8926.0,Kanzara,Akola,Maharashtra,136,5.513960958734866
MHB0055,AA,2012-06-16,2012-10-28,Cotton,2.5,3140.0,Kanzara,Akola,Maharashtra,134,3.1035334815913025
MHB0055,BA,2012-07-04,2012-10-12,Soybean,10.0,6200.0,Kanzara,Akola,Maharashtra,100,1.5319990116135411
MHB0055,CA,2012-11-14,2013-03-03,Soybean,3.0,4800.0,Kanzara,Akola,Maharashtra,109,3.953545836422041
MHB0055,CB,2012-06-23,2013-01-03,Soybean,2.5,2200.0,Kanzara,Akola,Maharashtra,194,2.174450210032123
MHB0055,CBA,2013-02-17,2013-05-10,Onion,0.5,2000.0,Kanzara,Akola,Maharashtra,82,9.883864591055103
MHB0055,DA,2012-11-01,2013-02-21,Soybean,7.0,11200.0,Kanzara,Akola,Maharashtra,112,3.9535458364220406
MHB0057,AA,2012-05-01,2012-08-27,Chillies,2.0,7000.0,Kanzara,Akola,Maharashtra,118,8.648381517173215
MHB0057,AB,2012-07-06,2012-10-15,Soybean,5.0,5000.0,Kanzara,Akola,Maharashtra,101,2.4709661477637757
MHB0057,ABA,2012-10-20,2013-01-13,Chickpea,2.5,1200.0,Kanzara,Akola,Maharashtra,85,1.1860637509266123
